idx,symbol,industry,sector
3125,BMRC,Banks - Regional,Financial Services
3126,BMRA,Medical Devices,Healthcare
3127,BMR,Software - Application,Technology
3128,BMM,Other Industrial Metals & Mining,Basic Materials
3129,BMHL,Capital Markets,Financial Services
3130,BMGL,Medical Care Facilities,Healthcare
3131,BMEA,Biotechnology,Healthcare
3132,BMBL,Internet Content & Information,Communication Services
3133,BLZRU,Shell Companies,Financial Services
3134,BLZR,Shell Companies,Financial Services
3135,BLZE,Software - Infrastructure,Technology
3136,BLUW,Shell Companies,Financial Services
3137,BLTE,Biotechnology,Healthcare
3138,BLSM,Biotechnology,Healthcare
3139,BLRX,Biotechnology,Healthcare
3140,BLRK,Shell Companies,Financial Services
3141,BLNK,Engineering & Construction,Industrials
3142,BLNE,Mortgage Finance,Financial Services
3143,BLMN,Restaurants,Consumer Cyclical
3144,BLLN,Diagnostics & Research,Healthcare
3145,BLKB,Software - Application,Technology
3146,BLIV,Software - Application,Technology
3147,BLIN,Software - Infrastructure,Technology
3148,BLFS,Medical Instruments & Supplies,Healthcare
3149,BLDP,Electrical Equipment & Parts,Industrials
3150,BLBD,Farm & Heavy Construction Machinery,Industrials
3151,BL,Software - Application,Technology
3152,BKYI,Security & Protection Services,Industrials
3153,BKR,Oil & Gas Equipment & Services,Energy
3154,BKNG,Travel Services,Consumer Cyclical
3155,BKHAU,Shell Companies,Financial Services
3156,BKHA,Shell Companies,Financial Services
3157,BJRI,Restaurants,Consumer Cyclical
3158,BJDX,Medical Devices,Healthcare
3159,BIYA,Software - Application,Technology
3160,BIXI,Shell Companies,Financial Services
3161,BIVI,Biotechnology,Healthcare
3162,BIRD,Software - Infrastructure,Technology
3163,BIOX,Agricultural Inputs,Basic Materials
3164,BIOT,Household & Personal Products,Consumer Defensive
3165,BIOA,Drug Manufacturers - Specialty & Generic,Healthcare
3166,BILI,Internet Content & Information,Communication Services
3167,BIIB,Drug Manufacturers - General,Healthcare
3168,BIDU,Internet Content & Information,Communication Services
3169,BID,Shell Companies,Financial Services
3170,BIAF,Diagnostics & Research,Healthcare
3171,BHST,Packaged Foods,Consumer Defensive
3172,BHRB,Banks - Regional,Financial Services
3173,BHFAP,Insurance - Life,Financial Services
3174,BHFAO,Insurance - Life,Financial Services
3175,BHFAN,Insurance - Life,Financial Services
3176,BHFAM,Insurance - Life,Financial Services
3177,BHF,Insurance - Life,Financial Services
3178,BHAVU,Shell Companies,Financial Services
3179,BHAV,Shell Companies,Financial Services
3180,BGMS,Building Products & Equipment,Industrials
3181,BGM,Drug Manufacturers - Specialty & Generic,Healthcare
3182,BGLC,Specialty Chemicals,Basic Materials
3183,BGL,Gold,Basic Materials
3184,BGIN,Computer Hardware,Technology
3185,BGDE,Capital Markets,Financial Services
3186,BGC,Capital Markets,Financial Services
3187,BFST,Banks - Regional,Financial Services
3188,BFRI,Drug Manufacturers - Specialty & Generic,Healthcare
3189,BFRG,Health Information Services,Healthcare
3190,BFC,Banks - Regional,Financial Services
3191,BETR,Mortgage Finance,Financial Services
3192,BENF,Asset Management,Financial Services
3193,BELFB,Electronic Components,Technology
3194,BELFA,Electronic Components,Technology
3195,BEEP,Infrastructure Operations,Industrials
3196,BEEM,Solar,Technology
3197,BEAT,Health Information Services,Healthcare
3198,BEAM,Biotechnology,Healthcare
3199,BEAG,Shell Companies,Financial Services
3200,BDTX,Biotechnology,Healthcare
3201,BDSX,Diagnostics & Research,Healthcare
3202,BDRX,Biotechnology,Healthcare
3203,BDMD,Medical Devices,Healthcare
3204,BDCI,Shell Companies,Financial Services
3205,BCYC,Biotechnology,Healthcare
3206,BCTX,Biotechnology,Healthcare
3207,BCRX,Drug Manufacturers - Specialty & Generic,Healthcare
3208,BCPC,Specialty Chemicals,Basic Materials
3209,BCML,Banks - Regional,Financial Services
3210,BCIC,Asset Management,Financial Services
3211,BCG,Asset Management,Financial Services
3212,BCDA,Biotechnology,Healthcare
3213,BCCQU,Shell Companies,Financial Services
3214,BCCQ,Shell Companies,Financial Services
3215,BCBP,Banks - Regional,Financial Services
3216,BCAX,Biotechnology,Healthcare
3217,BCARU,Shell Companies,Financial Services
3218,BCAR,Shell Companies,Financial Services
3219,BCAL,Banks - Regional,Financial Services
3220,BCAB,Biotechnology,Healthcare
3221,BBSI,Staffing & Employment Services,Industrials
3222,BBOT,Biotechnology,Healthcare
3223,BBNX,Medical Devices,Healthcare
3224,BBLG,Biotechnology,Healthcare
3225,BBIO,Biotechnology,Healthcare
3226,BBGI,Broadcasting,Communication Services
3227,BBCQU,Shell Companies,Financial Services
3228,BBCQ,Shell Companies,Financial Services
3229,BBCP,Engineering & Construction,Industrials
3230,BATRK,Entertainment,Communication Services
3231,BATRA,Entertainment,Communication Services
3232,BAOS,Advertising Agencies,Communication Services
3233,BANX,Asset Management,Financial Services
3234,BANR,Banks - Regional,Financial Services
3235,BANL,Oil & Gas Midstream,Energy
3237,BANF,Banks - Regional,Financial Services
3238,BAND,Software - Infrastructure,Technology
3239,BAFN,Banks - Regional,Financial Services
3240,BAER,Security & Protection Services,Industrials
3241,BACC,Shell Companies,Financial Services
3242,AZTA,Medical Instruments & Supplies,Healthcare
3243,AZIO,Software - Infrastructure,Technology
3244,AZI,Auto & Truck Dealerships,Consumer Cyclical
3245,AZ,Software - Application,Technology
3246,AYTU,Drug Manufacturers - Specialty & Generic,Healthcare
3247,AYA,Silver,Basic Materials
3248,AXTI,Semiconductor Equipment & Materials,Technology
3249,AXSM,Biotechnology,Healthcare
3250,AXON,Aerospace & Defense,Industrials
3251,AXIN,Shell Companies,Financial Services
3252,AXGN,Medical Devices,Healthcare
3253,AXG,Capital Markets,Financial Services
3254,AWRE,Software - Application,Technology
3255,AVXL,Biotechnology,Healthcare
3256,AVX,Software - Infrastructure,Technology
3257,AVTX,Biotechnology,Healthcare
3258,AVT,Electronics & Computer Distribution,Technology
3259,AVR,Medical Devices,Healthcare
3260,AVPT,Software - Infrastructure,Technology
3261,AVO,Food Distribution,Consumer Defensive
3262,AVNW,Communication Equipment,Technology
3263,AVLN,Biotechnology,Healthcare
3264,AVIR,Biotechnology,Healthcare
3265,AVGO,Semiconductors,Technology
3266,AVBP,Biotechnology,Healthcare
3267,AVBH,Banks - Regional,Financial Services
3268,AVAV,Aerospace & Defense,Industrials
3269,AVAT,Asset Management,Financial Services
3270,AVAH,Medical Care Facilities,Healthcare
3271,AUUD,Software - Application,Technology
3272,AUTL,Biotechnology,Healthcare
3273,AURE,Capital Markets,Financial Services
3274,AURA,Biotechnology,Healthcare
3275,AUR,Auto Parts,Consumer Cyclical
3276,AUPH,Biotechnology,Healthcare
3277,AUID,Software - Infrastructure,Technology
3278,AUGO,Gold,Basic Materials
3279,AUDC,Communication Equipment,Technology
3280,AUC,Capital Markets,Financial Services
3281,AUBN,Banks - Regional,Financial Services
3282,ATYR,Biotechnology,Healthcare
3283,ATXG,Integrated Freight & Logistics,Industrials
3284,ATTO,Biotechnology,Healthcare
3285,ATRO,Aerospace & Defense,Industrials
3286,ATRC,Medical Instruments & Supplies,Healthcare
3287,ATRA,Biotechnology,Healthcare
3288,ATPC,Packaged Foods,Consumer Defensive
3289,ATOS,Biotechnology,Healthcare
3290,ATOM,Semiconductor Equipment & Materials,Technology
3291,ATNI,Telecom Services,Communication Services
3292,ATLX,Other Industrial Metals & Mining,Basic Materials
3293,ATLO,Banks - Regional,Financial Services
3294,ATLCP,Credit Services,Financial Services
3295,ATLC,Credit Services,Financial Services
3296,ATIIU,Shell Companies,Financial Services
3297,ATII,Shell Companies,Financial Services
3298,ATHR,Software - Application,Technology
3299,ATHE,Biotechnology,Healthcare
3300,ATGL,Software - Infrastructure,Technology
3301,ATEX,Telecom Services,Communication Services
3302,ATER,"Furnishings, Fixtures & Appliances",Consumer Cyclical
3303,ATEC,Medical Devices,Healthcare
3305,ATAT,Lodging,Consumer Cyclical
3306,ATAI,Biotechnology,Healthcare
3307,ASYS,Semiconductor Equipment & Materials,Technology
3308,ASUR,Software - Application,Technology
3309,ASTS,Communication Equipment,Technology
3310,ASTL,Steel,Basic Materials
3311,ASTI,Solar,Technology
3312,ASTH,Medical Care Facilities,Healthcare
3313,ASTE,Farm & Heavy Construction Machinery,Industrials
3314,ASTC,Scientific & Technical Instruments,Technology
3315,ASST,Asset Management,Financial Services
3316,ASRV,Banks - Regional,Financial Services
3317,ASPS,Real Estate Services,Real Estate
3318,ASPI,Chemicals,Basic Materials
3319,ASPCU,Shell Companies,Financial Services
3320,ASPC,Shell Companies,Financial Services
3321,ASO,Specialty Retail,Consumer Cyclical
3322,ASND,Biotechnology,Healthcare
3323,ASML,Semiconductor Equipment & Materials,Technology
3324,ASMB,Biotechnology,Healthcare
3325,ASLE,Airports & Air Services,Industrials
3326,ASBP,Biotechnology,Healthcare
3327,ARXS,Aerospace & Defense,Industrials
3328,ARWR,Biotechnology,Healthcare
3329,ARVN,Biotechnology,Healthcare
3330,ARTW,Farm & Heavy Construction Machinery,Industrials
3331,ARTV,Biotechnology,Healthcare
3332,ARTNA,Utilities - Regulated Water,Utilities
3333,ARTL,Biotechnology,Healthcare
3334,ARTCU,Shell Companies,Financial Services
3336,ARRY,Solar,Technology
3337,ARQT,Biotechnology,Healthcare
3338,ARQQ,Software - Infrastructure,Technology
3339,ARQ,Pollution & Treatment Controls,Industrials
3340,AROW,Banks - Regional,Financial Services
3341,ARM,Semiconductors,Technology
3342,ARLP,Thermal Coal,Energy
3343,ARKR,Restaurants,Consumer Cyclical
3344,ARKO,Specialty Retail,Consumer Cyclical
3345,ARHS,Specialty Retail,Consumer Cyclical
3346,ARGX,Biotechnology,Healthcare
3347,AREC,Waste Management,Industrials
3348,ARDX,Biotechnology,Healthcare
3349,ARCT,Biotechnology,Healthcare
3350,ARCLU,Shell Companies,Financial Services
3351,ARCL,Shell Companies,Financial Services
3352,ARCI,Shell Companies,Financial Services
3353,ARCC,Asset Management,Financial Services
3354,ARCB,Trucking,Industrials
3355,ARBK,Capital Markets,Financial Services
3356,ARBE,Scientific & Technical Instruments,Technology
3357,ARBB,Information Technology Services,Technology
3358,ARAY,Medical Devices,Healthcare
3359,ARAI,Scientific & Technical Instruments,Technology
3360,AQST,Drug Manufacturers - Specialty & Generic,Healthcare
3361,AQMS,Waste Management,Industrials
3362,AQB,Farm Products,Consumer Defensive
3363,APYX,Medical Devices,Healthcare
3364,APXT,Shell Companies,Financial Services
3365,APWC,Electrical Equipment & Parts,Industrials
3366,APVO,Biotechnology,Healthcare
3367,APUR,Shell Companies,Financial Services
3368,APRE,Biotechnology,Healthcare
3369,APPS,Software - Application,Technology
3370,APPN,Software - Infrastructure,Technology
3371,APPF,Software - Application,Technology
3372,APP,Advertising Agencies,Communication Services
3373,APOG,Building Products & Equipment,Industrials
3374,APMD,Biotechnology,Healthcare
3375,APMCU,Shell Companies,Financial Services
3376,APMC,Shell Companies,Financial Services
3377,APLM,Biotechnology,Healthcare
3378,APLD,Information Technology Services,Technology
3379,API,Software - Application,Technology
3380,APGE,Biotechnology,Healthcare
3381,APEI,Education & Training Services,Consumer Defensive
3382,APC,Oil & Gas Refining & Marketing,Energy
3383,APAC,Shell Companies,Financial Services
3384,APA,Oil & Gas E&P,Energy
3385,AOUT,Leisure,Consumer Cyclical
3386,AOSL,Semiconductors,Technology
3387,ANY,Capital Markets,Financial Services
3388,ANTX,Biotechnology,Healthcare
3389,ANTA,Credit Services,Financial Services
3390,ANPA,Specialty Business Services,Industrials
3391,ANNX,Biotechnology,Healthcare
3392,ANNA,Oil & Gas E&P,Energy
3393,ANL,Biotechnology,Healthcare
3394,ANIX,Biotechnology,Healthcare
3395,ANIP,Drug Manufacturers - Specialty & Generic,Healthcare
3396,ANIK,Drug Manufacturers - Specialty & Generic,Healthcare
3397,ANGO,Medical Instruments & Supplies,Healthcare
3398,ANGI,Internet Content & Information,Communication Services
3399,ANGH,Entertainment,Communication Services
3400,ANDE,Food Distribution,Consumer Defensive
3401,ANAB,Biotechnology,Healthcare
3402,AMZN,Internet Retail,Consumer Cyclical
3403,AMTX,Specialty Chemicals,Basic Materials
3404,AMST,Software - Application,Technology
3405,AMSS,Beverages - Wineries & Distilleries,Consumer Defensive
3406,AMSF,Insurance - Specialty,Financial Services
3407,AMSC,Specialty Industrial Machinery,Industrials
3408,AMRX,Drug Manufacturers - Specialty & Generic,Healthcare
3409,AMRN,Drug Manufacturers - General,Healthcare
3410,AMPL,Software - Application,Technology
3411,AMPH,Drug Manufacturers - Specialty & Generic,Healthcare
3412,AMPG,Communication Equipment,Technology
3413,AMOD,Software - Application,Technology
3414,AMLX,Drug Manufacturers - Specialty & Generic,Healthcare
3415,AMKR,Semiconductor Equipment & Materials,Technology
3416,AMIX,Medical Devices,Healthcare
3417,AMGN,Drug Manufacturers - General,Healthcare
3418,AMD,Semiconductors,Technology
3419,AMCX,Entertainment,Communication Services
3420,AMCI,Computer Hardware,Technology
3421,AMBR,Asset Management,Financial Services
3422,AMBA,Semiconductor Equipment & Materials,Technology
3423,AMAT,Semiconductor Equipment & Materials,Technology
3424,AMAN,Shell Companies,Financial Services
3425,AMAL,Banks - Regional,Financial Services
3426,AMACU,Shell Companies,Financial Services
3427,ALZN,Biotechnology,Healthcare
3428,ALXO,Biotechnology,Healthcare
3429,ALVO,Drug Manufacturers - Specialty & Generic,Healthcare
3430,ALTO,Specialty Chemicals,Basic Materials
3431,ALTI,Asset Management,Financial Services
3432,ALT,Biotechnology,Healthcare
3433,ALRS,Banks - Regional,Financial Services
3434,ALRM,Software - Application,Technology
3435,ALPXU,Shell Companies,Financial Services
3436,ALPX,Shell Companies,Financial Services
3438,ALP,Asset Management,Financial Services
3439,ALOY,Other Industrial Metals & Mining,Basic Materials
3440,ALOV,Shell Companies,Financial Services
3441,ALOT,Computer Hardware,Technology
3442,ALNY,Biotechnology,Healthcare
3443,ALNT,Electronic Components,Technology
3444,ALMU,Semiconductors,Technology
3445,ALMS,Biotechnology,Healthcare
3446,ALMR,Medical Devices,Healthcare
3447,ALM,Other Industrial Metals & Mining,Basic Materials
3448,ALLT,Software - Infrastructure,Technology
3449,ALLR,Biotechnology,Healthcare
3450,ALLO,Biotechnology,Healthcare
3451,ALKT,Software - Application,Technology
3452,ALKS,Drug Manufacturers - Specialty & Generic,Healthcare
3453,ALIS,Shell Companies,Financial Services
3454,ALHC,Healthcare Plans,Healthcare
3455,ALGT,Airlines,Industrials
3456,ALGS,Biotechnology,Healthcare
3457,ALGN,Medical Instruments & Supplies,Healthcare
3458,ALGM,Semiconductors,Technology
3459,ALF,Shell Companies,Financial Services
3460,ALEC,Biotechnology,Healthcare
3461,ALDX,Biotechnology,Healthcare
3462,ALDF,Shell Companies,Financial Services
3463,ALCO,Farm Products,Consumer Defensive
3464,ALAR,Software - Infrastructure,Technology
3465,ALAB,Semiconductors,Technology
3466,AKTX,Biotechnology,Healthcare
3467,AKTS,Biotechnology,Healthcare
3468,AKBA,Drug Manufacturers - Specialty & Generic,Healthcare
3469,AKAN,Drug Manufacturers - Specialty & Generic,Healthcare
3470,AKAM,Software - Infrastructure,Technology
3471,AIXI,Software - Application,Technology
3472,AIXC,Software - Infrastructure,Technology
3473,AISP,Software - Infrastructure,Technology
3474,AIRTP,Conglomerates,Industrials
3475,AIRT,Conglomerates,Industrials
3476,AIRS,Medical Care Facilities,Healthcare
3477,AIRO,Aerospace & Defense,Industrials
3478,AIRJ,Building Products & Equipment,Industrials
3479,AIRG,Communication Equipment,Technology
3480,AIRE,Real Estate Services,Real Estate
3481,AIP,Semiconductors,Technology
3482,AIOT,Software - Infrastructure,Technology
3483,AIOS,Information Technology Services,Technology
3484,AIMD,Scientific & Technical Instruments,Technology
3485,AIIR,Tobacco,Consumer Defensive
3486,AIIO,Auto Manufacturers,Consumer Cyclical
3487,AIHS,Rental & Leasing Services,Industrials
3488,AIFU,Insurance Brokers,Financial Services
3489,AIFF,Software - Application,Technology
3490,AIFC,Software - Infrastructure,Technology
3491,AIFA,Software - Infrastructure,Technology
3492,AIDX,Medical Devices,Healthcare
3493,AIBZ,Software - Infrastructure,Technology
3494,AIAI,Conglomerates,Industrials
3495,AHMA,Travel Services,Consumer Cyclical
3496,AHG,Medical Distribution,Healthcare
3497,AHCO,Medical Devices,Healthcare
3498,AGYS,Software - Application,Technology
3499,AGRZ,Farm Products,Consumer Defensive
3500,AGPU,Software - Infrastructure,Technology
3501,AGNT,Real Estate Services,Real Estate
3502,AGNCZ,REIT - Mortgage,Real Estate
3503,AGNCP,REIT - Mortgage,Real Estate
3504,AGNCO,REIT - Mortgage,Real Estate
3505,AGNCN,REIT - Mortgage,Real Estate
3506,AGNCM,REIT - Mortgage,Real Estate
3507,AGNCL,REIT - Mortgage,Real Estate
3508,AGNC,REIT - Mortgage,Real Estate
3509,AGMH,Computer Hardware,Technology
3510,AGMB,Biotechnology,Healthcare
3511,AGIO,Biotechnology,Healthcare
3512,AGEN,Biotechnology,Healthcare
3513,AGCC,Beverages - Wineries & Distilleries,Consumer Defensive
3514,AFYA,Education & Training Services,Consumer Defensive
3515,AFRM,Credit Services,Financial Services
3516,AFRI,Farm Products,Consumer Defensive
3517,AFJK,Shell Companies,Financial Services
3518,AFCG,Asset Management,Financial Services
3519,AEYE,Software - Application,Technology
3520,AEVA,Software - Infrastructure,Technology
3521,AESPU,Shell Companies,Financial Services
3522,AESP,Shell Companies,Financial Services
3523,AERT,Consulting Services,Industrials
3524,AEP,Utilities - Regulated Electric,Utilities
3525,AENT,Entertainment,Communication Services
3526,AEMD,Medical Devices,Healthcare
3527,AEIS,Electrical Equipment & Parts,Industrials
3528,AEI,Real Estate - Development,Real Estate
3529,AEHR,Semiconductor Equipment & Materials,Technology
3530,AEHL,Building Products & Equipment,Industrials
3531,AEC,Uranium,Energy
3532,AEBI,Farm & Heavy Construction Machinery,Industrials
3533,AEAQU,Shell Companies,Financial Services
3534,AEAQ,Shell Companies,Financial Services
3535,ADXN,Biotechnology,Healthcare
3536,ADVB,Diagnostics & Research,Healthcare
3537,ADV,Advertising Agencies,Communication Services
3538,ADUS,Medical Care Facilities,Healthcare
3539,ADUR,Pollution & Treatment Controls,Industrials
3540,ADTN,Communication Equipment,Technology
3541,ADSK,Software - Application,Technology
3542,ADSE,Electrical Equipment & Parts,Industrials
3543,ADPT,Diagnostics & Research,Healthcare
3544,ADP,Software - Application,Technology
3545,ADMA,Biotechnology,Healthcare
3546,ADIL,Biotechnology,Healthcare
3547,ADI,Semiconductors,Technology
3548,ADGM,Medical Devices,Healthcare
3549,ADEA,Software - Application,Technology
3550,ADBT,Software - Application,Technology
3551,ADBE,Software - Application,Technology
3552,ADAMZ,REIT - Mortgage,Real Estate
3553,ADAMN,REIT - Mortgage,Real Estate
3554,ADAMM,REIT - Mortgage,Real Estate
3555,ADAML,REIT - Mortgage,Real Estate
3556,ADAM,REIT - Mortgage,Real Estate
3557,ADAG,Biotechnology,Healthcare
3558,ADAC,Shell Companies,Financial Services
3559,ACXP,Biotechnology,Healthcare
3560,ACTU,Biotechnology,Healthcare
3561,ACTG,Business Equipment & Supplies,Industrials
3562,ACT,Insurance - Specialty,Financial Services
3563,ACRV,Biotechnology,Healthcare
3564,ACRS,Biotechnology,Healthcare
3565,ACON,Health Information Services,Healthcare
3566,ACOG,Biotechnology,Healthcare
3567,ACNT,Chemicals,Basic Materials
3568,ACNB,Banks - Regional,Financial Services
3569,ACMR,Semiconductor Equipment & Materials,Technology
3570,ACLS,Semiconductor Equipment & Materials,Technology
3571,ACIW,Software - Infrastructure,Technology
3572,ACIU,Biotechnology,Healthcare
3573,ACIC,Insurance - Property & Casualty,Financial Services
3574,ACHV,Biotechnology,Healthcare
3575,ACHC,Medical Care Facilities,Healthcare
3576,ACGLO,Insurance - Diversified,Financial Services
3577,ACGLN,Insurance - Diversified,Financial Services
3578,ACGL,Insurance - Diversified,Financial Services
3579,ACGC,Shell Companies,Financial Services
3580,ACFN,Scientific & Technical Instruments,Technology
3581,ACET,Biotechnology,Healthcare
3582,ACDC,Oil & Gas Equipment & Services,Energy
3583,ACCL,Consulting Services,Industrials
3584,ACB,Drug Manufacturers - Specialty & Generic,Healthcare
3585,ACAD,Biotechnology,Healthcare
3586,ACAA,Shell Companies,Financial Services
3587,ABVX,Biotechnology,Healthcare
3588,ABVC,Biotechnology,Healthcare
3589,ABUS,Biotechnology,Healthcare
3590,ABTS,Capital Markets,Financial Services
3591,ABTC,Capital Markets,Financial Services
3592,ABSI,Biotechnology,Healthcare
3593,ABOS,Biotechnology,Healthcare
3594,ABNB,Travel Services,Consumer Cyclical
3595,ABLV,Specialty Retail,Consumer Cyclical
3596,ABEO,Biotechnology,Healthcare
3597,ABCL,Biotechnology,Healthcare
3598,ABAT,Waste Management,Industrials
3599,AARD,Biotechnology,Healthcare
3600,AAPL,Consumer Electronics,Technology
3601,AAPG,Biotechnology,Healthcare
3602,AAON,Building Products & Equipment,Industrials
3603,AAOI,Communication Equipment,Technology
3604,AAME,Insurance - Life,Financial Services
3605,AAL,Airlines,Industrials
3606,AACPU,Shell Companies,Financial Services
3607,AACP,Shell Companies,Financial Services
3608,AACOU,Shell Companies,Financial Services
3609,AACO,Shell Companies,Financial Services
3610,AACI,Shell Companies,Financial Services
3611,AACG,Education & Training Services,Consumer Defensive
3612,ZWS,Pollution & Treatment Controls,Industrials
3613,ZVIA,Beverages - Non-Alcoholic,Consumer Defensive
3614,ZTS,Drug Manufacturers - Specialty & Generic,Healthcare
3615,ZTO,Integrated Freight & Logistics,Industrials
3616,ZKH,Internet Retail,Consumer Cyclical
3617,ZIP,Internet Content & Information,Communication Services
3618,ZIM,Marine Shipping,Industrials
3619,ZH,Internet Content & Information,Communication Services
3620,ZGN,Apparel Manufacturing,Consumer Cyclical
3621,ZETA,Software - Infrastructure,Technology
3622,ZEPP,Consumer Electronics,Technology
3623,ZBH,Medical Devices,Healthcare
3624,YUMC,Restaurants,Consumer Cyclical
3625,YUM,Restaurants,Consumer Cyclical
3626,YSS,Aerospace & Defense,Industrials
3627,YSG,Household & Personal Products,Consumer Defensive
3628,YRD,Credit Services,Financial Services
3629,YPF,Oil & Gas Integrated,Energy
3630,YOU,Software - Application,Technology
3631,YMM,Software - Application,Technology
3632,YEXT,Software - Infrastructure,Technology
3633,YETI,Leisure,Consumer Cyclical
3634,YELP,Internet Content & Information,Communication Services
3635,YCY,Shell Companies,Financial Services
3636,YALA,Software - Application,Technology
3637,XZO,Insurance - Diversified,Financial Services
3638,XYZ,Software - Infrastructure,Technology
3639,XYL,Specialty Industrial Machinery,Industrials
3640,XYF,Credit Services,Financial Services
3641,XXI,Education & Training Services,Consumer Defensive
3644,XRN,REIT - Healthcare Facilities,Real Estate
3645,XPRO,Oil & Gas Equipment & Services,Energy
3646,XPOF,Leisure,Consumer Cyclical
3647,XPO,Trucking,Industrials
3648,XPEV,Auto Manufacturers,Consumer Cyclical
3649,XPER,Software - Application,Technology
3650,XOM,Oil & Gas Integrated,Energy
3651,XIFR,Utilities - Renewable,Utilities
3652,XHR,REIT - Hotel & Motel,Real Estate
3653,XFLH,Shell Companies,Financial Services
3654,WY,REIT - Specialty,Real Estate
3655,WWW,Footwear & Accessories,Consumer Cyclical
3656,WU,Credit Services,Financial Services
3657,WTTR,Oil & Gas Equipment & Services,Energy
3658,WTS,Specialty Industrial Machinery,Industrials
3659,WTRG,Utilities - Regulated Water,Utilities
3660,WTM,Insurance - Property & Casualty,Financial Services
3661,WTI,Oil & Gas E&P,Energy
3662,WT,Asset Management,Financial Services
3663,WST,Medical Instruments & Supplies,Healthcare
3665,WSO,Industrial Distribution,Industrials
3666,WSM,Specialty Retail,Consumer Cyclical
3667,WS,Steel,Basic Materials
3668,WRBY,Medical Instruments & Supplies,Healthcare
3669,WRB,Insurance - Property & Casualty,Financial Services
3670,WPP,Advertising Agencies,Communication Services
3671,WPM,Gold,Basic Materials
3672,WPC,REIT - Diversified,Real Estate
3673,WPAC,Shell Companies,Financial Services
3674,WOR,Metal Fabrication,Industrials
3675,WOLF,Semiconductors,Technology
3676,WNC,Farm & Heavy Construction Machinery,Industrials
3677,WMS,Building Products & Equipment,Industrials
3678,WMK,Grocery Stores,Consumer Defensive
3679,WMB,Oil & Gas Midstream,Energy
3680,WM,Waste Management,Industrials
3681,WLYB,Publishing,Communication Services
3682,WLY,Publishing,Communication Services
3683,WLKP,Chemicals,Basic Materials
3684,WLK,Specialty Chemicals,Basic Materials
3685,WKC,Oil & Gas Refining & Marketing,Energy
3686,WK,Software - Application,Technology
3687,WIT,Information Technology Services,Technology
3689,WHR,"Furnishings, Fixtures & Appliances",Consumer Cyclical
3690,WHK,Oil & Gas Midstream,Energy
3691,WHG,Asset Management,Financial Services
3692,WHD,Oil & Gas Equipment & Services,Energy
3693,WH,Lodging,Consumer Cyclical
3694,WGO,Recreational Vehicles,Consumer Cyclical
3695,WFG,Lumber & Wood Production,Basic Materials
3702,WFC,Banks - Diversified,Financial Services
3703,WF,Banks - Regional,Financial Services
3704,WEX,Software - Infrastructure,Technology
3705,WES,Oil & Gas Midstream,Energy
3706,WENC,Shell Companies,Financial Services
3707,WELL,REIT - Healthcare Facilities,Real Estate
3708,WEC,Utilities - Regulated Electric,Utilities
3709,WEAV,Health Information Services,Healthcare
3710,WDS,Oil & Gas E&P,Energy
3711,WDH,Insurance - Diversified,Financial Services
3712,WD,Mortgage Finance,Financial Services
3713,WCN,Waste Management,Industrials
3714,WCC,Industrial Distribution,Industrials
3715,WBX,Electronic Components,Technology
3716,WBI,Oil & Gas Equipment & Services,Energy
3717,WAT,Diagnostics & Research,Healthcare
3719,WAL,Banks - Regional,Financial Services
3720,WAB,Railroads,Industrials
3721,W,Internet Retail,Consumer Cyclical
3722,VZ,Telecom Services,Communication Services
3723,VYX,Information Technology Services,Technology
3724,VVX,Aerospace & Defense,Industrials
3725,VVV,Auto & Truck Dealerships,Consumer Cyclical
3726,VTS,Oil & Gas E&P,Energy
3727,VTR,REIT - Healthcare Facilities,Real Estate
3728,VTOL,Oil & Gas Equipment & Services,Energy
3729,VTMX,Real Estate - Diversified,Real Estate
3730,VTEX,Software - Application,Technology
3731,VSXY,Apparel Retail,Consumer Cyclical
3732,VSTS,Rental & Leasing Services,Industrials
3733,VST,Utilities - Independent Power Producers,Utilities
3734,VSH,Semiconductors,Technology
3735,VRTS,Asset Management,Financial Services
3736,VRT,Electrical Equipment & Parts,Industrials
3737,VPG,Scientific & Technical Instruments,Technology
3738,VOYG,Aerospace & Defense,Industrials
3740,VOYA,Financial Conglomerates,Financial Services
3741,VOC,Oil & Gas E&P,Energy
3742,VNT,Scientific & Technical Instruments,Technology
3747,VNO,REIT - Office,Real Estate
3748,VMRK,REIT - Residential,Real Estate
3749,VMO,Asset Management,Financial Services
3750,VMI,Conglomerates,Industrials
3751,VMC,Building Materials,Basic Materials
3752,VLTO,Pollution & Treatment Controls,Industrials
3753,VLRS,Airlines,Industrials
3754,VLO,Oil & Gas Refining & Marketing,Energy
3755,VLN,Semiconductors,Technology
3756,VIV,Telecom Services,Communication Services
3757,VIST,Oil & Gas E&P,Energy
3758,VIRT,Capital Markets,Financial Services
3759,VIPS,Internet Retail,Consumer Cyclical
3760,VIK,Travel Services,Consumer Cyclical
3762,VII,Shell Companies,Financial Services
3763,VICI,REIT - Diversified,Real Estate
3764,VIA,Software - Application,Technology
3765,VHI,Chemicals,Basic Materials
3766,VGNT,Auto Parts,Consumer Cyclical
3767,VG,Oil & Gas Midstream,Energy
3768,VFC,Apparel Manufacturing,Consumer Cyclical
3769,VET,Oil & Gas E&P,Energy
3770,VEL,Mortgage Finance,Financial Services
3771,VEEV,Health Information Services,Healthcare
3772,VECA,Shell Companies,Financial Services
3773,VATE,Engineering & Construction,Industrials
